id,value
2421,bird
2422,airplane
2423,automobile
2424,airplane
2425,airplane
2426,bird
2427,frog
2428,cat
2429,dog
2430,horse
2431,automobile
2432,bird
2433,airplane
2434,dog
2435,frog
2436,airplane
2437,ship
2438,truck
2439,bird
2440,ship
2441,automobile
2442,horse
2443,dog
2444,airplane
2445,truck
2446,airplane
2447,bird
2448,ship
2449,horse
2450,ship
2451,automobile
2452,bird
2453,ship
2454,truck
2455,automobile
2456,ship
2457,bird
2458,cat
2459,truck
2460,ship
2461,deer
2462,airplane
2463,ship
2464,truck
2465,automobile
2466,bird
2467,bird
2468,deer
2469,airplane
2470,bird
2471,bird
2472,bird
2473,truck
2474,automobile
2475,airplane
2476,frog
2477,airplane
2478,truck
2479,dog
2480,deer
2481,deer
2482,deer
2483,ship
2484,dog
2485,bird
2486,horse
2487,frog
2488,dog
2489,bird
2490,horse
2491,truck
2492,airplane
2493,frog
2494,airplane
2495,frog
2496,cat
2497,frog
2498,ship
2499,deer
2500,deer
2501,horse
2502,cat
2503,horse
2504,truck
2505,bird
2506,frog
2507,truck
2508,dog
2509,horse
2510,airplane
2511,truck
2512,automobile
2513,frog
2514,ship
2515,cat
2516,frog
2517,truck
2518,deer
2519,automobile
2520,deer
2521,automobile
2522,frog
2523,deer
2524,truck
2525,horse
2526,cat
2527,automobile
2528,deer
2529,dog
2530,horse
2531,ship
2532,ship
2533,automobile
2534,truck
2535,ship
2536,frog
2537,ship
2538,airplane
2539,deer
2540,dog
2541,bird
2542,truck
2543,deer
2544,deer
2545,horse
2546,dog
2547,truck
2548,deer
2549,ship
2550,airplane
2551,frog
2552,horse
2553,horse
2554,dog
2555,deer
2556,truck
2557,ship
2558,deer
2559,truck
2560,dog
2561,truck
2562,airplane
2563,horse
2564,dog
2565,bird
2566,ship
2567,bird
2568,truck
2569,automobile
2570,ship
2571,dog
2572,automobile
2573,cat
2574,frog
2575,automobile
2576,horse
2577,deer
2578,horse
2579,dog
2580,ship
2581,bird
2582,deer
2583,bird
2584,dog
2585,bird
2586,truck
2587,dog
2588,airplane
2589,bird
2590,ship
2591,truck
2592,truck
2593,truck
2594,airplane
2595,automobile
2596,truck
2597,automobile
2598,ship
2599,cat
2600,horse
2601,bird
2602,automobile
2603,truck
2604,ship
2605,bird
2606,airplane
2607,bird
2608,dog
2609,ship
2610,dog
2611,airplane
2612,cat
2613,frog
2614,dog
2615,truck
2616,truck
2617,airplane
2618,airplane
2619,dog
2620,deer
2621,ship
2622,dog
2623,bird
2624,deer
2625,deer
2626,automobile
2627,deer
2628,ship
2629,deer
2630,ship
2631,airplane
2632,bird
2633,deer
2634,deer
2635,horse
2636,deer
2637,automobile
2638,truck
2639,bird
2640,bird
2641,automobile
2642,deer
2643,bird
2644,automobile
2645,dog
2646,ship
2647,horse
2648,ship
2649,deer
2650,ship
2651,bird
2652,automobile
2653,automobile
2654,airplane
2655,frog
2656,horse
2657,dog
2658,bird
2659,dog
2660,airplane
2661,frog
2662,deer
2663,cat
2664,deer
2665,ship
2666,deer
2667,deer
2668,dog
2669,truck
2670,deer
2671,frog
2672,dog
2673,deer
2674,automobile
2675,frog
2676,automobile
2677,truck
2678,frog
2679,truck
2680,ship
2681,dog
2682,dog
2683,truck
2684,automobile
2685,bird
2686,automobile
2687,bird
2688,ship
2689,horse
2690,frog
2691,ship
2692,truck
2693,horse
2694,dog
2695,frog
2696,ship
2697,dog
2698,dog
2699,frog
2700,frog
2701,frog
2702,truck
2703,cat
2704,dog
2705,frog
2706,ship
2707,bird
2708,bird
2709,bird
2710,horse
2711,truck
2712,automobile
2713,ship
2714,frog
2715,cat
2716,airplane
2717,dog
2718,cat
2719,ship
2720,deer
2721,ship
2722,truck
2723,airplane
2724,ship
2725,truck
2726,cat
2727,cat
2728,ship
2729,airplane
2730,automobile
2731,airplane
2732,dog
2733,truck
2734,airplane
2735,ship
2736,deer
2737,ship
2738,ship
2739,truck
2740,deer
2741,airplane
2742,truck
2743,airplane
2744,truck
2745,ship
2746,frog
2747,airplane
2748,horse
2749,automobile
2750,truck
2751,horse
2752,airplane
2753,automobile
2754,truck
2755,truck
2756,bird
2757,bird
2758,truck
2759,deer
2760,frog
2761,automobile
2762,truck
2763,horse
2764,ship
2765,frog
2766,ship
2767,truck
2768,frog
2769,ship
2770,cat
2771,horse
2772,bird
2773,airplane
2774,horse
2775,bird
2776,cat
2777,airplane
2778,ship
2779,deer
2780,truck
2781,frog
2782,ship
2783,automobile
2784,horse
2785,bird
2786,ship
2787,truck
2788,horse
2789,airplane
2790,ship
2791,airplane
2792,frog
2793,dog
2794,dog
2795,frog
2796,airplane
2797,airplane
2798,horse
2799,truck
2800,ship
2801,bird
2802,truck
2803,truck
2804,deer
2805,cat
2806,cat
2807,bird
2808,airplane
2809,frog
2810,ship
2811,horse
2812,frog
2813,deer
2814,truck
2815,automobile
2816,airplane
2817,truck
2818,horse
2819,horse
2820,frog
2821,frog
2822,automobile
2823,frog
2824,truck
2825,deer
2826,cat
2827,deer
2828,frog
2829,airplane
2830,frog
2831,automobile
2832,airplane
2833,cat
2834,automobile
2835,airplane
2836,bird
2837,truck
2838,truck
2839,truck
2840,frog
2841,ship
2842,truck
2843,automobile
2844,deer
2845,deer
2846,horse
2847,deer
2848,deer
2849,deer
2850,automobile
2851,deer
2852,ship
2853,horse
2854,truck
2855,deer
2856,truck
2857,horse
2858,automobile
2859,ship
2860,ship
2861,automobile
2862,bird
2863,bird
2864,deer
2865,truck
2866,ship
2867,bird
2868,automobile
2869,automobile
2870,ship
2871,cat
2872,horse
2873,deer
2874,dog
2875,horse
2876,automobile
2877,automobile
2878,horse
2879,horse
2880,ship
2881,airplane
2882,dog
2883,deer
2884,frog
2885,bird
2886,deer
2887,ship
2888,frog
2889,cat
2890,truck
2891,frog
2892,airplane
2893,airplane
2894,horse
2895,automobile
2896,ship
2897,cat
2898,ship
2899,truck
2900,truck
2901,frog
2902,ship
2903,ship
2904,truck
2905,horse
2906,automobile
2907,dog
2908,bird
2909,ship
2910,dog
2911,airplane
2912,automobile
2913,ship
2914,deer
2915,dog
2916,deer
2917,truck
2918,deer
2919,truck
2920,automobile
2921,automobile
2922,deer
2923,airplane
2924,dog
2925,frog
2926,automobile
2927,frog
2928,frog
2929,bird
2930,dog
2931,ship
2932,truck
2933,ship
2934,truck
2935,ship
2936,deer
2937,truck
2938,dog
2939,ship
2940,frog
2941,airplane
2942,truck
2943,frog
2944,horse
2945,horse
2946,dog
2947,bird
2948,ship
2949,cat
2950,dog
2951,frog
2952,airplane
2953,deer
2954,airplane
2955,ship
2956,deer
2957,ship
2958,truck
2959,frog
2960,horse
2961,frog
2962,bird
2963,ship
2964,dog
2965,automobile
2966,frog
2967,horse
2968,dog
2969,bird
2970,truck
2971,horse
2972,frog
2973,deer
2974,deer
2975,bird
2976,bird
2977,truck
2978,automobile
2979,automobile
2980,automobile
2981,truck
2982,bird
2983,truck
2984,bird
2985,automobile
2986,truck
2987,dog
2988,bird
2989,truck
2990,dog
2991,automobile
2992,airplane
2993,bird
2994,deer
2995,truck
2996,cat
2997,truck
2998,bird
2999,frog
3000,horse
3001,dog
3002,frog
3003,automobile
3004,truck
3005,truck
3006,dog
3007,ship
3008,airplane
3009,horse
3010,deer
3011,deer
3012,ship
3013,airplane
3014,cat
3015,automobile
3016,ship
3017,ship
3018,ship
3019,horse
3020,automobile
3021,frog
3022,bird
3023,frog
3024,frog
3025,airplane
3026,frog
3027,deer
3028,ship
3029,ship
3030,truck
3031,airplane
3032,automobile
3033,deer
3034,truck
3035,airplane
3036,frog
3037,truck
3038,dog
3039,truck
3040,truck
3041,dog
3042,cat
3043,dog
3044,ship
3045,ship
3046,deer
3047,truck
3048,ship
3049,bird
3050,airplane
3051,bird
3052,automobile
3053,deer
3054,truck
3055,automobile
3056,cat
3057,bird
3058,truck
3059,horse
3060,dog
3061,deer
3062,bird
3063,ship
3064,frog
3065,dog
3066,frog
3067,truck
3068,horse
3069,frog
3070,horse
3071,bird
3072,horse
3073,frog
3074,bird
3075,frog
3076,airplane
3077,airplane
3078,frog
3079,ship
3080,automobile
3081,bird
3082,bird
3083,frog
3084,dog
3085,frog
3086,cat
3087,cat
3088,truck
3089,dog
3090,dog
3091,airplane
3092,frog
3093,truck
3094,frog
3095,cat
3096,dog
3097,ship
3098,automobile
3099,bird
3100,frog
3101,truck
3102,airplane
3103,airplane
3104,truck
3105,automobile
3106,ship
3107,bird
3108,horse
3109,automobile
3110,dog
3111,horse
3112,airplane
3113,truck
3114,cat
3115,horse
3116,truck
3117,deer
3118,automobile
3119,frog
3120,bird
3121,dog
3122,frog
3123,cat
3124,deer
3125,truck
3126,automobile
3127,truck
3128,dog
3129,horse
3130,cat
3131,bird
3132,truck
3133,airplane
3134,automobile
3135,frog
3136,cat
3137,deer
3138,automobile
3139,dog
3140,truck
3141,frog
3142,deer
3143,airplane
3144,cat
3145,dog
3146,frog
3147,automobile
3148,deer
3149,frog
3150,truck
3151,ship
3152,airplane
3153,automobile
3154,horse
3155,frog
3156,horse
3157,truck
3158,ship
3159,frog
3160,bird
3161,deer
3162,truck
3163,ship
3164,automobile
3165,ship
3166,truck
3167,airplane
3168,airplane
3169,dog
3170,frog
3171,airplane
3172,truck
3173,frog
3174,airplane
3175,horse
3176,deer
3177,airplane
3178,frog
3179,truck
3180,truck
3181,airplane
3182,airplane
3183,truck
3184,truck
3185,bird
3186,airplane
3187,deer
3188,dog
3189,truck
3190,frog
3191,airplane
3192,automobile
3193,bird
3194,deer
3195,frog
3196,airplane
3197,bird
3198,airplane
3199,ship
3200,truck
3201,dog
3202,frog
3203,airplane
3204,automobile
3205,automobile
3206,deer
3207,truck
3208,horse
3209,dog
3210,dog
3211,truck
3212,dog
3213,bird
3214,airplane
3215,horse
3216,dog
3217,frog
3218,ship
3219,bird
3220,horse
3221,ship
3222,deer
3223,frog
3224,truck
3225,cat
3226,frog
3227,frog
3228,frog
3229,bird
3230,dog
3231,dog
3232,frog
3233,deer
3234,airplane
3235,truck
3236,ship
3237,truck
3238,deer
3239,ship
3240,truck
3241,ship
3242,horse
3243,automobile
3244,airplane
3245,horse
3246,truck
3247,ship
3248,automobile
3249,airplane
3250,truck
3251,truck
3252,horse
3253,frog
3254,deer
3255,truck
3256,bird
3257,deer
3258,frog
3259,airplane
3260,deer
3261,ship
3262,ship
3263,horse
3264,airplane
3265,ship
3266,truck
3267,frog
3268,frog
3269,airplane
3270,airplane
3271,bird
3272,horse
3273,dog
3274,truck
3275,dog
3276,automobile
3277,automobile
3278,airplane
3279,horse
3280,truck
3281,ship
3282,deer
3283,dog
3284,automobile
3285,airplane
3286,bird
3287,deer
3288,deer
3289,deer
3290,ship
3291,ship
3292,airplane
3293,bird
3294,automobile
3295,bird
3296,airplane
3297,airplane
3298,cat
3299,cat
3300,airplane
3301,frog
3302,frog
3303,frog
3304,dog
3305,airplane
3306,dog
3307,truck
3308,ship
3309,deer
3310,airplane
3311,bird
3312,horse
3313,horse
3314,dog
3315,airplane
3316,deer
3317,truck
3318,dog
3319,ship
3320,truck
3321,airplane
3322,automobile
3323,deer
3324,airplane
3325,horse
3326,truck
3327,cat
3328,frog
3329,airplane
3330,truck
3331,frog
3332,ship
3333,truck
3334,deer
3335,deer
3336,truck
3337,horse
3338,frog
3339,horse
3340,ship
3341,airplane
3342,dog
3343,airplane
3344,deer
3345,deer
3346,dog
3347,deer
3348,truck
3349,deer
3350,bird
3351,ship
3352,dog
3353,truck
3354,ship
3355,truck
3356,dog
3357,horse
3358,horse
3359,ship
3360,airplane
3361,airplane
3362,automobile
3363,airplane
3364,automobile
3365,ship
3366,ship
3367,frog
3368,deer
3369,ship
3370,automobile
3371,frog
3372,horse
3373,airplane
3374,horse
3375,frog
3376,deer
3377,airplane
3378,deer
3379,airplane
3380,truck
3381,truck
3382,airplane
3383,deer
3384,ship
3385,dog
3386,airplane
3387,horse
3388,automobile
3389,deer
3390,ship
3391,dog
3392,bird
3393,horse
3394,automobile
3395,bird
3396,ship
3397,truck
3398,truck
3399,deer
3400,automobile
3401,horse
3402,dog
3403,truck
3404,truck
3405,dog
3406,truck
3407,deer
3408,horse
3409,deer
3410,cat
3411,cat
3412,deer
3413,automobile
3414,automobile
3415,airplane
3416,truck
3417,automobile
3418,cat
3419,truck
3420,horse
3421,ship
3422,deer
3423,automobile
3424,horse
3425,bird
3426,frog
3427,deer
3428,bird
3429,truck
3430,airplane
3431,frog
3432,horse
3433,horse
3434,truck
3435,frog
3436,cat
3437,horse
3438,horse
3439,deer
3440,ship
3441,bird
3442,deer
3443,bird
3444,horse
3445,bird
3446,horse
3447,deer
3448,deer
3449,frog
3450,ship
3451,ship
3452,deer
3453,truck
3454,automobile
3455,deer
3456,frog
3457,horse
3458,automobile
3459,truck
3460,cat
3461,automobile
3462,deer
3463,truck
3464,automobile
3465,truck
3466,frog
3467,truck
3468,airplane
3469,automobile
3470,bird
3471,truck
3472,cat
3473,airplane
3474,deer
3475,truck
3476,frog
3477,airplane
3478,horse
3479,dog
3480,frog
3481,ship
3482,deer
3483,deer
3484,ship
3485,truck
3486,frog
3487,dog
3488,airplane
3489,frog
3490,ship
3491,deer
3492,bird
3493,bird
3494,deer
3495,bird
3496,frog
3497,frog
3498,ship
3499,frog
3500,airplane
3501,horse
3502,horse
3503,deer
3504,frog
3505,frog
3506,horse
3507,cat
3508,horse
3509,cat
3510,bird
3511,truck
3512,dog
3513,ship
3514,ship
3515,horse
3516,bird
3517,cat
3518,deer
3519,ship
3520,horse
3521,dog
3522,automobile
3523,automobile
3524,automobile
3525,airplane
3526,bird
3527,bird
3528,truck
3529,bird
3530,frog
3531,frog
3532,airplane
3533,frog
3534,dog
3535,ship
3536,cat
3537,truck
3538,dog
3539,deer
3540,automobile
3541,airplane
3542,dog
3543,automobile
3544,ship
3545,airplane
3546,horse
3547,frog
3548,deer
3549,automobile
3550,bird
3551,deer
3552,dog
3553,horse
3554,deer
3555,horse
3556,bird
3557,truck
3558,frog
3559,bird
3560,ship
3561,bird
3562,bird
3563,ship
3564,truck
3565,dog
3566,automobile
3567,airplane
3568,bird
3569,bird
3570,airplane
3571,horse
3572,bird
3573,dog
3574,automobile
3575,horse
3576,automobile
3577,automobile
3578,frog
3579,bird
3580,dog
3581,ship
3582,cat
3583,horse
3584,truck
3585,ship
3586,deer
3587,truck
3588,airplane
3589,ship
3590,deer
3591,deer
3592,cat
3593,ship
3594,airplane
3595,airplane
3596,horse
3597,ship
3598,dog
3599,automobile
3600,dog
3601,deer
3602,deer
3603,ship
3604,deer
3605,frog
3606,bird
3607,automobile
3608,dog
3609,horse
3610,truck
3611,airplane
3612,automobile
3613,ship
3614,airplane
3615,frog
3616,airplane
3617,automobile
3618,frog
3619,truck
3620,truck
3621,ship
3622,ship
3623,ship
3624,airplane
3625,frog
3626,frog
3627,frog
3628,frog
3629,horse
3630,cat
3631,ship
3632,ship
3633,truck
3634,automobile
3635,frog
3636,dog
3637,dog
3638,deer
3639,dog
3640,automobile
3641,deer
3642,dog
3643,ship
3644,deer
3645,ship
3646,horse
3647,cat
3648,deer
3649,automobile
3650,frog
3651,deer
3652,airplane
3653,deer
3654,dog
3655,deer
3656,deer
3657,airplane
3658,airplane
3659,horse
3660,automobile
3661,dog
3662,frog
3663,deer
3664,truck
3665,dog
3666,truck
3667,dog
3668,airplane
3669,frog
3670,truck
3671,dog
3672,truck
3673,cat
3674,dog
3675,ship
3676,ship
3677,ship
3678,truck
3679,airplane
3680,dog
3681,airplane
3682,ship
3683,truck
3684,dog
3685,dog
3686,horse
3687,bird
3688,cat
3689,frog
3690,automobile
3691,horse
3692,horse
3693,airplane
3694,dog
3695,frog
3696,airplane
3697,automobile
3698,truck
3699,horse
3700,automobile
3701,ship
3702,frog
3703,frog
3704,frog
3705,automobile
3706,airplane
3707,ship
3708,horse
3709,airplane
3710,truck
3711,bird
3712,deer
3713,ship
3714,airplane
3715,automobile
3716,ship
3717,ship
3718,truck
3719,automobile
3720,frog
3721,deer
3722,dog
3723,ship
3724,dog
3725,automobile
3726,dog
3727,airplane
3728,deer
3729,truck
3730,deer
3731,truck
3732,airplane
3733,deer
3734,frog
3735,dog
3736,truck
3737,dog
3738,truck
3739,horse
3740,ship
3741,frog
3742,ship
3743,ship
3744,truck
3745,airplane
3746,airplane
3747,frog
3748,deer
3749,bird
3750,ship
3751,frog
3752,truck
3753,cat
3754,truck
3755,automobile
3756,horse
3757,ship
3758,deer
3759,frog
3760,bird
3761,truck
3762,ship
3763,truck
3764,deer
3765,automobile
3766,frog
3767,truck
3768,truck
3769,bird
3770,airplane
3771,automobile
3772,deer
3773,ship
3774,deer
3775,automobile
3776,dog
3777,frog
3778,dog
3779,cat
3780,bird
3781,frog
3782,bird
3783,frog
3784,horse
3785,deer
3786,frog
3787,ship
3788,ship
3789,cat
3790,airplane
3791,airplane
3792,deer
3793,truck
3794,frog
3795,truck
3796,horse
3797,horse
3798,bird
3799,dog
3800,truck
3801,dog
3802,ship
3803,airplane
3804,horse
3805,truck
3806,bird
3807,deer
3808,ship
3809,horse
3810,truck
3811,ship
3812,ship
3813,frog
3814,ship
3815,airplane
3816,horse
3817,frog
3818,bird
3819,dog
3820,dog
3821,airplane
3822,truck
3823,airplane
3824,ship
3825,deer
3826,airplane
3827,dog
3828,airplane
3829,airplane
3830,automobile
3831,deer
3832,cat
3833,dog
3834,automobile
3835,ship
3836,automobile
3837,airplane
3838,deer
3839,deer
3840,frog
3841,automobile
3842,frog
3843,bird
3844,airplane
3845,deer
3846,dog
3847,deer
3848,bird
3849,automobile
3850,ship
3851,deer
3852,airplane
3853,truck
3854,frog
3855,truck
3856,bird
3857,deer
3858,deer
3859,frog
3860,automobile
3861,horse
3862,ship
3863,frog
3864,automobile
3865,bird
3866,truck
3867,ship
3868,dog
3869,dog
3870,horse
3871,horse
3872,horse
3873,truck
3874,frog
3875,deer
3876,automobile
3877,airplane
3878,truck
3879,frog
3880,dog
3881,deer
3882,truck
3883,truck
3884,airplane
3885,horse
3886,automobile
3887,ship
3888,horse
3889,ship
3890,frog
3891,deer
3892,dog
3893,truck
3894,airplane
3895,deer
3896,horse
3897,frog
3898,deer
3899,bird
3900,deer
3901,ship
3902,deer
3903,truck
3904,ship
3905,horse
3906,truck
3907,frog
3908,truck
3909,airplane
3910,deer
3911,dog
3912,deer
3913,frog
3914,deer
3915,dog
3916,bird
3917,truck
3918,airplane
3919,automobile
3920,dog
3921,frog
3922,automobile
3923,airplane
3924,automobile
3925,automobile
3926,frog
3927,horse
3928,dog
3929,deer
3930,airplane
3931,deer
3932,dog
3933,automobile
3934,automobile
3935,dog
3936,dog
3937,ship
3938,ship
3939,truck
3940,truck
3941,airplane
3942,truck
3943,dog
3944,cat
3945,automobile
3946,dog
3947,truck
3948,ship
3949,airplane
3950,truck
3951,automobile
3952,frog
3953,airplane
3954,bird
3955,ship
3956,deer
3957,airplane
3958,frog
3959,airplane
3960,bird
3961,ship
3962,horse
3963,ship
3964,deer
3965,ship
3966,dog
3967,dog
3968,bird
3969,bird
3970,deer
3971,dog
3972,dog
3973,frog
3974,airplane
3975,dog
3976,ship
3977,frog
3978,dog
3979,deer
3980,frog
3981,frog
3982,frog
3983,frog
3984,airplane
3985,deer
3986,dog
3987,automobile
3988,truck
3989,dog
3990,bird
3991,truck
3992,horse
3993,truck
3994,bird
3995,automobile
3996,frog
3997,deer
3998,deer
3999,automobile
4000,frog
4001,airplane
4002,ship
4003,truck
4004,deer
4005,ship
4006,deer
4007,ship
4008,deer
4009,automobile
4010,cat
4011,deer
4012,cat
4013,ship
4014,airplane
4015,ship
4016,frog
4017,dog
4018,deer
4019,dog
4020,ship
4021,frog
4022,horse
4023,dog
4024,ship
4025,deer
4026,cat
4027,cat
4028,dog
4029,frog
4030,bird
4031,horse
4032,horse
4033,frog
4034,bird
4035,ship
4036,frog
4037,frog
4038,frog
4039,ship
4040,bird
4041,frog
4042,airplane
4043,horse
4044,horse
4045,bird
4046,airplane
4047,truck
4048,dog
4049,deer
4050,deer
4051,horse
4052,frog
4053,ship
4054,automobile
4055,truck
4056,ship
4057,ship
4058,horse
4059,airplane
4060,truck
4061,ship
4062,ship
4063,airplane
4064,bird
4065,ship
4066,deer
4067,automobile
4068,bird
4069,deer
4070,dog
4071,ship
4072,airplane
4073,truck
4074,cat
4075,truck
4076,truck
4077,automobile
4078,dog
4079,ship
4080,airplane
4081,automobile
4082,bird
4083,horse
4084,automobile
4085,airplane
4086,ship
4087,automobile
4088,deer
4089,truck
4090,deer
4091,truck
4092,ship
4093,truck
4094,frog
4095,cat
4096,airplane
4097,dog
4098,automobile
4099,truck
4100,dog
4101,truck
4102,automobile
4103,automobile
4104,truck
4105,automobile
4106,truck
4107,horse
4108,dog
4109,truck
4110,cat
4111,horse
4112,frog
4113,frog
4114,airplane
4115,ship
4116,truck
4117,automobile
4118,frog
4119,truck
4120,dog
4121,automobile
4122,dog
4123,frog
4124,deer
4125,truck
4126,dog
4127,ship
4128,ship
4129,ship
4130,deer
4131,frog
4132,airplane
4133,truck
4134,deer
4135,ship
4136,truck
4137,airplane
4138,bird
4139,automobile
4140,automobile
4141,deer
4142,truck
4143,automobile
4144,dog
4145,ship
4146,deer
4147,dog
4148,frog
4149,cat
4150,bird
4151,frog
4152,dog
4153,ship
4154,bird
4155,ship
4156,ship
4157,automobile
4158,frog
4159,deer
4160,truck
4161,automobile
4162,dog
4163,bird
4164,deer
4165,airplane
4166,horse
4167,truck
4168,horse
4169,ship
4170,dog
4171,deer
4172,truck
4173,ship
4174,horse
4175,truck
